Index,True Label,Embedding
0,277,[-6.7853413  4.6091156 -2.7576609 ...  3.0723288  6.780231   1.5597162]
1,357,"[-12.833316    1.9963036   6.5339093 ...  -6.673406    2.5514493
   2.3665652]"
2,1324,[ 2.0801783 -1.5914124  5.411506  ...  1.4601818 -2.756082   2.9447575]
3,593,"[-8.73255    -2.7287683  -2.614926   ...  7.081942    3.3633819
 -0.52136445]"
4,195,"[-15.33909     2.81162     1.3242998 ...  -3.5617566   4.843792
  -2.9707572]"
5,258,"[-3.612269    2.8136568  -0.89409703 ...  3.8896596   7.9984612
  1.3471798 ]"
6,648,[ 6.49145    3.0804653  0.3285052 ... -4.7914224 -1.2348051  1.2692598]
7,15,"[-2.5229113  -0.84748656 -3.970596   ...  9.733442   -3.3627524
  0.07224431]"
8,847,"[-4.3635025  11.416088   -5.016336   ... -1.7796775   0.48985752
 -0.79900557]"
9,13,"[-6.3571234  -2.8751554   0.76990944 ...  0.42704493 -7.2601695
 -0.73304963]"
10,17,[-1.5522094  0.4395142 -1.7736306 ...  4.2865057  2.0648026  5.902007 ]
11,1643,[-2.9586926  3.9056034 -4.9461265 ...  5.513849   6.437381   5.9204273]
12,1126,[-8.028588   1.4353915  1.6801118 ...  6.3554997  6.113804   1.8259394]
13,670,[-9.540322  -6.234111  -3.8512602 ...  3.3923676  0.9565155  6.497775 ]
14,58,"[-7.231016   -2.1055713  -0.54431075 ... 13.724047    2.2195323
 -5.0728836 ]"
15,647,"[-9.799357    0.30193228 -1.3705192  ...  0.49010962  0.3265165
 -3.2853763 ]"
16,158,[-9.437438  -4.9671173 -3.9326777 ...  1.3292584 -2.5836492  2.615818 ]
17,256,"[-0.21004984  2.3923278  -3.1166234  ... -3.2746124   4.1606107
 -4.1783185 ]"
18,348,[-8.892735   1.7071002 -1.9384618 ...  1.2665094  1.5703056  2.0290337]
19,211,"[-8.868719    1.6494937  -2.1965802  ... -0.25182417 -1.2053862
  1.6255741 ]"
